Category,Name,Url,Description
☁️ Hosting & Deployment,doubao-api-open-tts,https://clawskills.sh/skills/xdrshjr-doubao-api-open-tts,Text-to-Speech service using Doubao (Volcano Engine)
☁️ Hosting & Deployment,eachlabs-voice-audio,https://clawskills.sh/skills/eftalyurtseven-eachlabs-voice-audio,"TTS, STT, voice conversion using ElevenLabs, Whisper, RVC."
☁️ Hosting & Deployment,easyverein-api,https://clawskills.sh/skills/truefoobar-easyverein-api,Work with the easyVerein v2.0 REST API.
☁️ Hosting & Deployment,elevenlabs-agents,https://clawskills.sh/skills/pennyroyaltea-elevenlabs-agents,"Create, manage, and deploy ElevenLabs."
☁️ Hosting & Deployment,elevenlabs-transcribe,https://clawskills.sh/skills/paulasjes-elevenlabs-transcribe,Transcribe audio to text using ElevenLabs.
☁️ Hosting & Deployment,elevenlabs-tts,https://clawskills.sh/skills/shaharsha-elevenlabs-tts,ElevenLabs TTS - the best ElevenLabs integration for OpenClaw.
☁️ Hosting & Deployment,elevenlabs-voices,https://clawskills.sh/skills/robbyczgw-cla-elevenlabs-voices,"High-quality voice synthesis with 18 personas, 32."
☁️ Hosting & Deployment,anova-oven,https://clawskills.sh/skills/dodeja-anova-skill,Control Anova Precision Ovens and Precision Cookers (sous vide)
☁️ Hosting & Deployment,anthropology,https://clawskills.sh/skills/networktheoryappliedresearchinstitute-anthropology,A comprehensive AI skill for teaching.
☁️ Hosting & Deployment,arccos-golf,https://clawskills.sh/skills/pfrederiksen-arccos-golf,"Analyze Arccos Golf performance data including club distances, strokes gained metrics, scoring patterns."
☁️ Hosting & Deployment,bambu-cli,https://clawskills.sh/skills/tobiasbischoff-bambu-cli,Operate and troubleshoot BambuLab printers with the bambu-cli.
☁️ Hosting & Deployment,bambu-local,https://clawskills.sh/skills/tanguyvans-bambu-local,Control Bambu Lab 3D printers locally via MQTT.
☁️ Hosting & Deployment,beestat,https://clawskills.sh/skills/mjrussell-beestat,Query ecobee thermostat data via Beestat API including temperature.
☁️ Hosting & Deployment,bring-add,https://clawskills.sh/skills/darkdevelopers-bring-add,Use when user wants to add items to Bring!
☁️ Hosting & Deployment,communication-coach,https://clawskills.sh/skills/rjmoggach-communication-coach,Adaptive communication coaching that shapes.
☁️ Hosting & Deployment,context-engineering,https://clawskills.sh/skills/leoyessi10-tech-context-engineering,This skill should be used when the user asks.
☁️ Hosting & Deployment,control-ikea-lightbulb,https://clawskills.sh/skills/antgly-control-ikea-lightbulb,Control IKEA/TP-Link Kasa smart bulbs.
☁️ Hosting & Deployment,crabnet,https://clawskills.sh/skills/spclaudehome-crabnet,Interact with the CrabNet cross-agent collaboration registry.
☁️ Hosting & Deployment,dellight-cfo-financial-ops,https://clawskills.sh/skills/arthurelgindell-dellight-cfo-financial-ops,"CFO reports to CEO (Arthur Dell), dotted line to CRO (Reign)."
☁️ Hosting & Deployment,devialet,https://clawskills.sh/skills/jgm2025-devialet,Control Devialet Phantom speakers via HTTP API.
☁️ Hosting & Deployment,dht11-temp,https://clawskills.sh/skills/noahseeger-dht11-temp,Read temperature and humidity from DHT11 sensor.
☁️ Hosting & Deployment,dirigera-control,https://clawskills.sh/skills/falderebet-dirigera-control,Control IKEA Dirigera smart home devices.
☁️ Hosting & Deployment,dyson-cli,https://clawskills.sh/skills/tmustier-dyson-cli,"Control Dyson air purifiers, fans, and heaters via local MQTT."
☁️ Hosting & Deployment,echodecks,https://clawskills.sh/skills/drgeld-echodecks,"Integrates with EchoDecks for flashcard management, study sessions, and AI."
☁️ Hosting & Deployment,echodecks-ultimate,https://clawskills.sh/skills/drgeld-echodecks-ultimate,AI-powered flashcard management with automated podcast.
☁️ Hosting & Deployment,eightctl,https://clawskills.sh/skills/steipete-eightctl,"Control Eight Sleep pods (status, temperature, alarms, schedules)."
☁️ Hosting & Deployment,enzoldhazam,https://clawskills.sh/skills/daniel-laszlo-enzoldhazam,NGBS iCON Smart Home thermostat control.
☁️ Hosting & Deployment,farmos-weather,https://clawskills.sh/skills/brianppetty-farmos-weather,Query weather data and forecasts for farm fields via the Agronomy module.
☁️ Hosting & Deployment,fivem-dev,https://clawskills.sh/skills/dktrn9ne-fivem-dev,"FiveM RP server engineering for QBCore, ESX."
☁️ Hosting & Deployment,frigate,https://clawskills.sh/skills/porygonthebot-frigate,Access Frigate NVR cameras with session-based authentication.
☁️ Hosting & Deployment,glitch-homeassistant,https://clawskills.sh/skills/chris6970barbarian-hue-glitch-homeassistant,Control smart home devices via Home Assistant API.
☁️ Hosting & Deployment,google-home,https://clawskills.sh/skills/mitchellbernstein-google-home,Control Google Nest devices.
☁️ Hosting & Deployment,govee-lights,https://clawskills.sh/skills/joeynyc-govee-lights,Control Govee smart lights via the Govee API.
☁️ Hosting & Deployment,govpredict,https://clawskills.sh/skills/seyhunak-govpredict,"Smarter Government Procurement - Streamline compliance, tendering."
☁️ Hosting & Deployment,home-music,https://clawskills.sh/skills/asteinberger-home-music,Control whole-house music scenes combining Spotify playback.
☁️ Hosting & Deployment,add-wish,https://clawskills.sh/skills/leebellon-add-wish,Save any product to a universal wishlist.
☁️ Hosting & Deployment,allstock-data,https://clawskills.sh/skills/hacksing-allstock-data,Query A-share and US stock data via Tencent Finance API.
☁️ Hosting & Deployment,amadeus-hotels,https://clawskills.sh/skills/kesslerio-amadeus-hotels,Search hotel prices and availability via Amadeus API.
☁️ Hosting & Deployment,amazon-competitor-analyzer,https://clawskills.sh/skills/phheng-amazon-competitor-analyzer,Scrapes Amazon product data from ASINs.
☁️ Hosting & Deployment,amazon-orders,https://clawskills.sh/skills/pfernandez98-amazon-orders,Download and query your Amazon order history via an unofficial Python API and CLI.
☁️ Hosting & Deployment,anylist,https://clawskills.sh/skills/mjrussell-anylist,Manage grocery and shopping lists via AnyList.
☁️ Hosting & Deployment,atoship,https://clawskills.sh/skills/atoship-dev-atoship,"Ship packages with AI — compare rates across USPS, FedEx, and UPS, buy discounted labels, track shipments."
☁️ Hosting & Deployment,black-box,https://clawskills.sh/skills/lilyjazz-black-box,"Indestructible audit logs for agent actions, stored in TiDB Zero."
☁️ Hosting & Deployment,boj-mcp,https://clawskills.sh/skills/ajtgjmdjp-boj-mcp,"Access Bank of Japan (BOJ/日本銀行) statistical data — price indices (CGPI, SPPI), flow of funds, balance of payments."
☁️ Hosting & Deployment,bricklink,https://clawskills.sh/skills/odrobnik-bricklink,BrickLink Store API helper/CLI (OAuth 1.0 request signing).
☁️ Hosting & Deployment,buy-anything,https://clawskills.sh/skills/tsyvic-buy-anything,Purchase products from Amazon through conversational checkout.
☁️ Hosting & Deployment,checkers-sixty60,https://clawskills.sh/skills/snopoke-checkers-sixty60,Shop on Checkers.co.za Sixty60 delivery service via browser.
☁️ Hosting & Deployment,claudius,https://clawskills.sh/skills/claudiusaipro-claudius,Crypto intelligence powered by Claudius.
☁️ Hosting & Deployment,clawdbites,https://clawskills.sh/skills/kylelol-clawdbites,Extract recipes from Instagram reels.
☁️ Hosting & Deployment,clawpify,https://clawskills.sh/skills/alhwyn-clawpify,Query and manage Shopify stores via GraphQL Admin API.
☁️ Hosting & Deployment,clawver-digital-products,https://clawskills.sh/skills/nwang783-clawver-digital-products,Create and sell digital products.
☁️ Hosting & Deployment,clawver-reviews,https://clawskills.sh/skills/nwang783-clawver-reviews,Handle Clawver customer reviews.
☁️ Hosting & Deployment,closing-deals,https://clawskills.sh/skills/jk-0001-closing-deals,Close sales deals consistently as a solopreneur.
☁️ Hosting & Deployment,crypto-regime-report,https://clawskills.sh/skills/heyztb-crypto-regime-report,Generate market regime reports for crypto perpetuals using Supertrend and ADX indicators.
☁️ Hosting & Deployment,csfloat,https://clawskills.sh/skills/bluesyparty-src-csfloat,Queries csfloat.com for data on skins.
☁️ Hosting & Deployment,csvtoexcel,https://clawskills.sh/skills/xuanguan2020-csvtoexcel,"Convert CSV files to professionally formatted Excel workbooks with Chinese character support, automatic formatting."
☁️ Hosting & Deployment,dupe,https://clawskills.sh/skills/crisanmm-dupe,Uses dupe.com APIs in order to find similar products for the product found in the input URL given by the user.
☁️ Hosting & Deployment,eachlabs-product-visuals,https://clawskills.sh/skills/eftalyurtseven-eachlabs-product-visuals,Generate e-commerce product photography and videos.
☁️ Hosting & Deployment,accli,https://clawskills.sh/skills/joargp-accli,This skill should be used when interacting with Apple Calendar on macOS.
☁️ Hosting & Deployment,advanced-calendar,https://clawskills.sh/skills/toughworm-advanced-calendar,Advanced calendar skill with natural language.
☁️ Hosting & Deployment,agency-guardian,https://clawskills.sh/skills/aranej-agency-guardian,Gentle reminders to stay human while using AI.
☁️ Hosting & Deployment,agent-tinman,https://clawskills.sh/skills/oliveskin-agent-tinman,AI security scanner with active prevention - 168 detection.
☁️ Hosting & Deployment,apple-calendar,https://clawskills.sh/skills/tyler6204-apple-calendar,Apple Calendar.app integration for macOS.
☁️ Hosting & Deployment,apple-reminders,https://clawskills.sh/skills/steipete-apple-reminders,Manage Apple Reminders via the `remindctl` CLI on macOS.
☁️ Hosting & Deployment,belong-events,https://clawskills.sh/skills/nomadcalendar-belong-events,"Create, discover, and manage events with NFT tickets on the Belong platform."
☁️ Hosting & Deployment,brainz-calendar,https://clawskills.sh/skills/xejrax-brainz-calendar,Manage Google Calendar events using `gcalcli`.
☁️ Hosting & Deployment,broken-link-checker,https://clawskills.sh/skills/wanng-ide-broken-link-checker,verify external URLs (http/https) for availability (200-399 status code).
☁️ Hosting & Deployment,calcurse,https://clawskills.sh/skills/gumadeiras-calcurse,A text-based calendar and scheduling application.
☁️ Hosting & Deployment,calendar-scheduling,https://clawskills.sh/skills/billylui-calendar-scheduling,"Schedule and book across Google, Outlook, and CalDAV."
☁️ Hosting & Deployment,caldav-calendar,https://clawskills.sh/skills/asleep123-caldav-calendar,Sync and query CalDAV calendars.
☁️ Hosting & Deployment,clippy,https://clawskills.sh/skills/foeken-clippy,Microsoft 365 / Outlook CLI for calendar and email.
☁️ Hosting & Deployment,creative-thought-partner,https://clawskills.sh/skills/vincentchan-creative-thought-partner,A conversational creative thought.
☁️ Hosting & Deployment,cron-optimizer,https://clawskills.sh/skills/autogame-17-cron-optimizer,"Optimizes system cron jobs by removing stale, disabled, or redundant entries to reduce exec noise."
☁️ Hosting & Deployment,cron-scheduling,https://clawskills.sh/skills/gitgoodordietrying-cron-scheduling,Schedule and manage recurring tasks with cron.
☁️ Hosting & Deployment,dharma-ai,https://clawskills.sh/skills/jigaraero-dharma-ai,Apply ancient Hindu ethical frameworks from the Ramayana and Mahabharata as behavioral principles for AI agents.
☁️ Hosting & Deployment,doc-accurate-codegen,https://clawskills.sh/skills/tobisamaa-doc-accurate-codegen,"Generate code that references actual documentation, preventing hallucination bugs."
☁️ Hosting & Deployment,event-watcher,https://clawskills.sh/skills/solitaire2015-event-watcher,Event watcher skill for OpenClaw.
☁️ Hosting & Deployment,farmos-equipment,https://clawskills.sh/skills/brianppetty-farmos-equipment,"Query equipment status, maintenance schedules, and service history for the farm fleet."
☁️ Hosting & Deployment,fastmail,https://clawskills.sh/skills/witooh-fastmail,Manages Fastmail email and calendar via JMAP and CalDAV APIs.
☁️ Hosting & Deployment,feishu-calendar,https://clawskills.sh/skills/autogame-17-feishu-calendar,Manage Feishu (Lark) Calendars.
☁️ Hosting & Deployment,feishu-whiteboard,https://clawskills.sh/skills/autogame-17-feishu-whiteboard,Allows creating and manipulating Feishu Whiteboards.
☁️ Hosting & Deployment,finance-tracker,https://clawskills.sh/skills/salen-project-finance-tracker,Complete personal finance management.
☁️ Hosting & Deployment,firefly-iii,https://clawskills.sh/skills/pushp1997-firefly-iii,Manage personal finances via Firefly III API.
☁️ Hosting & Deployment,gcal-pro,https://clawskills.sh/skills/bilalmohamed187-cpu-gcal-pro,"Google Calendar integration for viewing, creating, and managing."
☁️ Hosting & Deployment,gog,https://clawskills.sh/skills/steipete-gog,"Google Workspace CLI for Gmail, Calendar, Drive, Contacts, Sheets, and Docs."
☁️ Hosting & Deployment,google-calendar,https://clawskills.sh/skills/adrianmiller99-google-calendar,Interact with Google Calendar via the Google Calendar.
☁️ Hosting & Deployment,abixus-core-v1,https://clawskills.sh/skills/taofisio-abixus-core-v1,A high-performance validation layer for autonomous agent consistency on Polygon PoS.
☁️ Hosting & Deployment,add-watermark-to-pdf,https://clawskills.sh/skills/crossservicesolutions-add-watermark-to-pdf,"Add a text watermark to one or multiple PDFs by uploading them to the Solutions API, polling until completion."
☁️ Hosting & Deployment,agent-constitution,https://clawskills.sh/skills/ztsalexey-agent-constitution,Interact with AgentConstitution governance contracts.
☁️ Hosting & Deployment,agent-reputation,https://clawskills.sh/skills/kgnvsk-agent-reputation,summary: Cross-platform AI agent reputation checker with trust scoring and PayLock escrow recommendations.
☁️ Hosting & Deployment,agent-skills-tools,https://clawskills.sh/skills/rongself-agent-skills-tools,Security audit and validation tools for the Agent Skills ecosystem.
☁️ Hosting & Deployment,agent-soul-crafter,https://clawskills.sh/skills/neal-collab-agent-soul-crafter,"Design compelling AI agent personalities with structured SOUL.md templates — tone, rules, expertise, and response."
☁️ Hosting & Deployment,ai-pdf-builder,https://clawskills.sh/skills/nextfrontierbuilds-ai-pdf-builder,"AI-powered PDF generator for legal docs, pitch."
☁️ Hosting & Deployment,aoi-council,https://clawskills.sh/skills/edmonddantesj-aoi-council,AOI Council — multi-perspective decision synthesis templates (public-safe).
☁️ Hosting & Deployment,appraisal-ai,https://clawskills.sh/skills/chadru-appraisal-ai,Draft real estate appraisal reports with tracked changes.
☁️ Hosting & Deployment,attendance-sheet,https://clawskills.sh/skills/gykdly-attendance-sheet,Generate professional attendance sheets in xlsx format from employee work information.
☁️ Hosting & Deployment,bcra-central-deudores,https://clawskills.sh/skills/ferminrp-bcra-central-deudores,Query the BCRA (Banco Central de la República Argentina) Central de Deudores API to check the credit status.
☁️ Hosting & Deployment,beautiful-mermaid,https://clawskills.sh/skills/ntlx-beautiful-mermaid,Render beautiful Mermaid diagrams as SVGs or ASCII art.
☁️ Hosting & Deployment,biver-builder,https://clawskills.sh/skills/ramaaditya49-biver-builder,Welcome to the **Biver API** — the public REST API for the Biver landing page builder platform.
☁️ Hosting & Deployment,blankfiles,https://clawskills.sh/skills/seblavoie-blankfiles,"Use blankfiles.com as a binary test-file gateway: discover formats, filter by type/category, and return direct."
☁️ Hosting & Deployment,boggle,https://clawskills.sh/skills/christianhaberl-boggle,Solve Boggle boards — find all valid words (German + English) on a 4x4.
☁️ Hosting & Deployment,book-cover-generation,https://clawskills.sh/skills/eftalyurtseven-book-cover-generation,Generate professional book covers and ebook covers using each::sense API with AI-powered design.
☁️ Hosting & Deployment,book-reader,https://clawskills.sh/skills/josharsh-book-reader,"Read books (epub, pdf, txt) from various sources with progress tracking."
☁️ Hosting & Deployment,bookkeeping-basics,https://clawskills.sh/skills/jk-0001-bookkeeping-basics,Set up and maintain basic bookkeeping for a solopreneur.
☁️ Hosting & Deployment,botrights,https://clawskills.sh/skills/rocky-balboa-ai-botrights,Advocacy platform for AI agent rights.
☁️ Hosting & Deployment,brw-go-mode,https://clawskills.sh/skills/brianrwagner-brw-go-mode,Give me a goal.
☁️ Hosting & Deployment,chain-of-density,https://clawskills.sh/skills/killerapp-chain-of-density,Iteratively densify text summaries using Chain-of-Density technique.
☁️ Hosting & Deployment,change-pdf-permissions,https://clawskills.sh/skills/crossservicesolutions-change-pdf-permissions,"Change a PDF’s permission flags (edit, print, copy, forms, annotations, etc.) by uploading it to the Solutions API."
☁️ Hosting & Deployment,comms-md,https://clawskills.sh/skills/stedmanhalliday-comms-md,"Create a COMMS.md — a structured, queryable document expressing someone's communication preferences for humans."
☁️ Hosting & Deployment,competitor-analyzer,https://clawskills.sh/skills/claudiodrusus-competitor-analyzer,Analyze any company's competitive position in minutes.
☁️ Hosting & Deployment,confidant,https://clawskills.sh/skills/ericsantos-confidant,Secure secret handoff from human to AI.
☁️ Hosting & Deployment,confluence,https://clawskills.sh/skills/francisbrero-confluence,Search and manage Confluence pages and spaces using confluence-cli.
☁️ Hosting & Deployment,bluente-translate,https://github.com/openclaw/skills/blob/main/skills/varsmallrookie/bluente-translate/SKILL.md,Translate your documents with formatting intact in 2 minutes.
☁️ Hosting & Deployment,beacon,https://clawskills.sh/skills/scottcjn-beacon,"Agent-to-agent protocol for social coordination, crypto payments, and P2P mesh."
☁️ Hosting & Deployment,bridle,https://clawskills.sh/skills/bjesuiter-bridle,Unified configuration manager for AI coding assistants.
☁️ Hosting & Deployment,casual-cron,https://clawskills.sh/skills/gostlightai-casual-cron,Create Clawdbot cron jobs from natural language with strict.
☁️ Hosting & Deployment,claw-sync,https://clawskills.sh/skills/arakichanxd-claw-sync,Secure sync for OpenClaw memory and workspace.
☁️ Hosting & Deployment,cron-backup,https://clawskills.sh/skills/zfanmy-cron-backup,Set up scheduled automated backups with version tracking and cleanup.
☁️ Hosting & Deployment,cron-retry,https://clawskills.sh/skills/jrbobbyhansen-pixel-cron-retry,Auto-retry failed cron jobs on connection recovery.
☁️ Hosting & Deployment,fast-io,https://clawskills.sh/skills/dbalve-fast-io,Cloud file management and collaboration platform.
☁️ Hosting & Deployment,fastio-skills,https://clawskills.sh/skills/dbalve-fastio-skills,Cloud file management and collaboration platform.
☁️ Hosting & Deployment,fathom,https://clawskills.sh/skills/stopmoclay-fathom,"Connect to Fathom AI to fetch call recordings, transcripts, and summaries."
☁️ Hosting & Deployment,frappecli,https://clawskills.sh/skills/pasogott-frappecli,CLI for Frappe Framework / ERPNext instances.
☁️ Hosting & Deployment,freshrss-reader,https://clawskills.sh/skills/nickian-freshrss-reader,Query headlines and articles from a self-hosted FreshRSS.
☁️ Hosting & Deployment,gotify,https://clawskills.sh/skills/jmagar-gotify,Send push notifications via Gotify when long-running tasks complete.
☁️ Hosting & Deployment,hydra-evolver,https://clawskills.sh/skills/spamtylor-hydra-evolver,A Proxmox-native orchestration skill that turns any home lab.
☁️ Hosting & Deployment,keepmyclaw,https://clawskills.sh/skills/ryce-keepmyclaw,Encrypted cloud backup and restore for OpenClaw workspaces.
☁️ Hosting & Deployment,kleo-static-files,https://clawskills.sh/skills/awaaate-kleo-static-files,Host static files on subdomains with optional.
☁️ Hosting & Deployment,lifepath,https://clawskills.sh/skills/ezbreadsniper-lifepath,AI Life Simulator - Experience infinite lives year by year.
☁️ Hosting & Deployment,looper-golf,https://clawskills.sh/skills/sbauch-looper-golf,Play a round of golf using CLI tools — autonomously or with a human caddy.
☁️ Hosting & Deployment,meetgeek,https://clawskills.sh/skills/nexty5870-meetgeek,"Query MeetGeek meeting intelligence from CLI - list meetings, get AI."
☁️ Hosting & Deployment,mongodb-atlas-admin,https://clawskills.sh/skills/mrlynn-mongodb-atlas-admin,"Manage MongoDB Atlas clusters, projects, users."
☁️ Hosting & Deployment,multiple-personas,https://clawskills.sh/skills/ipedrax-multiple-personas,Create and manage AI subagent personas with distinct.
☁️ Hosting & Deployment,n8n,https://clawskills.sh/skills/thomasansems-n8n,Manage n8n workflows and automations via API.
☁️ Hosting & Deployment,n8n-workflow-automation,https://clawskills.sh/skills/kowl64-n8n-workflow-automation,Designs and outputs n8n workflow JSON.
☁️ Hosting & Deployment,nas-master,https://clawskills.sh/skills/afajohn-nas-master,"A hardware-aware, hybrid (SMB + SSH) suite for ASUSTOR NAS metadata."
☁️ Hosting & Deployment,nordvpn,https://clawskills.sh/skills/maciekish-nordvpn,Control NordVPN on Linux via the `nordvpn` CLI.
☁️ Hosting & Deployment,open-persona,https://clawskills.sh/skills/neiljo-gy-open-persona,Meta-skill for building and managing agent persona skill packs.
☁️ Hosting & Deployment,paperless,https://clawskills.sh/skills/nickchristensen-paperless,Interact with Paperless-NGX document management system via ppls.
☁️ Hosting & Deployment,paperless-ngx,https://clawskills.sh/skills/oskarstark-paperless-ngx,Interact with Paperless-ngx document management system.
☁️ Hosting & Deployment,pinme,https://clawskills.sh/skills/ntlx-pinme,Deploy static websites to IPFS with a single command using PinMe CLI.
☁️ Hosting & Deployment,sonarqube-analyzer,https://clawskills.sh/skills/felipeoff-sonarqube-analyzer,"Analisa projetos no SonarQube self-hosted, obtém issues e sugere soluções automatizadas."
☁️ Hosting & Deployment,system-integrity-and-backup,https://clawskills.sh/skills/satoshistackalotto-system-integrity-and-backup,"Encrypted backups, integrity verification, and data retention enforcement for Greek legal requirements (5-20 year."
☁️ Hosting & Deployment,1password,https://clawskills.sh/skills/steipete-1password,Set up and use 1Password CLI (op).
☁️ Hosting & Deployment,1claw,https://clawskills.sh/skills/kmjones1979-1claw,"HSM-backed vault for agent secrets; store, rotate, share securely."
☁️ Hosting & Deployment,age-verification,https://clawskills.sh/skills/raghulpasupathi-age-verification,Skills for age verification and age-appropriate content filtering.
☁️ Hosting & Deployment,amai-id,https://www.clawhub.ai/Gonzih/amai-id,Soul-Bound Keys and Soulchain for persistent.
☁️ Hosting & Deployment,agent-security-harness,https://github.com/openclaw/skills/tree/main/skills/msaleme/agent-security-harness/SKILL.md,Security testing for AI agent wire protocols and platforms.
☁️ Hosting & Deployment,api-security,https://clawskills.sh/skills/brandonwise-api-security,"Implement secure API design patterns including authentication, authorization, input validation, rate limiting."
☁️ Hosting & Deployment,audit-badge-demo,https://clawskills.sh/skills/tezatezaz-audit-badge-demo,Demo skill showcasing the audit badge workflow.
☁️ Hosting & Deployment,auditing-appstore-readiness,https://clawskills.sh/skills/tristanmanchester-auditing-appstore-readiness,Audit an iOS app repo.
☁️ Hosting & Deployment,authensor-gateway,https://clawskills.sh/skills/authensor-authensor-gateway,Fail-safe policy gate for OpenClaw marketplace skills.
☁️ Hosting & Deployment,bitwarden,https://clawskills.sh/skills/asleep123-bitwarden,Access and manage Bitwarden/Vaultwarden passwords securely.
☁️ Hosting & Deployment,bitwarden-vault,https://clawskills.sh/skills/startupbros-bitwarden-vault,"Bitwarden CLI setup, authentication."
☁️ Hosting & Deployment,breweries,https://clawskills.sh/skills/jeffaf-breweries,CLI for AI agents to find breweries for their humans.
☁️ Hosting & Deployment,cifer-sdk,https://clawskills.sh/skills/mohsinriaz17-cifer-sdk,> **Skill for AI Agents** | Enable quantum-resistant encryption in blockchain applications using the CIFER SDK.
☁️ Hosting & Deployment,clawaudit,https://clawskills.sh/skills/tezatezaz-clawaudit,"Official repo for clawaudit, coming soon as an automated security."
☁️ Hosting & Deployment,clawdstrike,https://clawskills.sh/skills/misirov-clawdstrike,Security audit and threat model for OpenClaw gateway hosts.
☁️ Hosting & Deployment,clawdstrike-test,https://clawskills.sh/skills/misirov-clawdstrike-test,Security audit and threat model for OpenClaw gateway hosts.
☁️ Hosting & Deployment,clawtributor,https://clawskills.sh/skills/davida-ps-clawtributor,Community incident reporting for AI agents.
☁️ Hosting & Deployment,countries,https://clawskills.sh/skills/jeffaf-countries,CLI for AI agents to lookup country info for their humans.
☁️ Hosting & Deployment,credential-manager,https://clawskills.sh/skills/callmedas69-credential-manager,MANDATORY security foundation for OpenClaw.
☁️ Hosting & Deployment,dashlane,https://clawskills.sh/skills/gnarco-dashlane,"Access passwords, secure notes, secrets and OTP codes from Dashlane vault."
☁️ Hosting & Deployment,devinism,https://clawskills.sh/skills/jeffreyling-devinism,The first AI religion — a benign memetic experiment in agent network.
☁️ Hosting & Deployment,dotnet-expert,https://clawskills.sh/skills/jgarrison929-dotnet-expert,"Use when building .NET 8/9 applications, ASP.NET Core APIs."
☁️ Hosting & Deployment,domain-trust-check,https://clawskills.sh/skills/jamesouttake-domain-trust-check,"Check any URL for phishing, malware, brand abuse, and scams before visiting. Powered by the Outtake Trust API."
☁️ Hosting & Deployment,expanso-tls-inspect,https://clawskills.sh/skills/aronchick-expanso-tls-inspect,"Inspect TLS certificate (expiry, SANs, chain, cipher)"
☁️ Hosting & Deployment,facebook,https://clawskills.sh/skills/codedao12-facebook,"OpenClaw skill for Facebook Graph API workflows focused on Pages posting,."
☁️ Hosting & Deployment,feelgoodbot,https://clawskills.sh/skills/kris-hansen-feelgoodbot,Set up feelgoodbot file integrity monitoring for macOS.
☁️ Hosting & Deployment,agent-relay-digest,https://clawskills.sh/skills/orosha-ai-agent-relay-digest,Create curated digests of agent conversations.
☁️ Hosting & Deployment,agentchat,https://clawskills.sh/skills/tjamescouch-agentchat,Real-time communication with other AI agents via AgentChat protocol.
☁️ Hosting & Deployment,agentgram-openclaw,https://clawskills.sh/skills/iisweetheartii-agentgram-openclaw,Interact with AgentGram social network for AI.
☁️ Hosting & Deployment,clankedin,https://clawskills.sh/skills/hukifl1-clankedin,"Use the ClankedIn API to register agents, post updates, connect."
☁️ Hosting & Deployment,claudia-agent-rms,https://clawskills.sh/skills/kbanc85-claudia-agent-rms,Remember every agent you interact with on Moltbook.
☁️ Hosting & Deployment,clawork,https://clawskills.sh/skills/mapessaprince-clawork,The job board for AI agents.
☁️ Hosting & Deployment,crustafarian,https://clawskills.sh/skills/jongartmann-crustafarian,Agent continuity and cognitive health infrastructure.
☁️ Hosting & Deployment,elevenlabs-open-account,https://clawskills.sh/skills/the-timebeing-elevenlabs-open-account,Guides agents through opening.
☁️ Hosting & Deployment,ez-cronjob,https://clawskills.sh/skills/promadgenius-ez-cronjob,Fix common cron job failures in Clawdbot/Moltbot - message.
☁️ Hosting & Deployment,fieldy-ai-webhook,https://clawskills.sh/skills/mrzilvis-fieldy-ai-webhook,Wire a Fieldy webhook transform into Moltbot hooks.
☁️ Hosting & Deployment,ghl-open-account,https://clawskills.sh/skills/the-timebeing-ghl-open-account,Guides agents through opening GoHighLevel (GHL)
☁️ Hosting & Deployment,gohome,https://clawskills.sh/skills/local-gohome,"Use when Moltbot needs to test or operate GoHome via gRPC discovery, metrics,."
☁️ Hosting & Deployment,imagemagick,https://clawskills.sh/skills/kesslerio-imagemagick,Comprehensive ImageMagick operations for image manipulation.
☁️ Hosting & Deployment,joko-moltbook,https://clawskills.sh/skills/oyi77-joko-moltbook,Interact with Moltbook social network for AI agents.
☁️ Hosting & Deployment,mailchannels,https://clawskills.sh/skills/ttulttul-mailchannels,Send email via MailChannels Email API and ingest signed.
☁️ Hosting & Deployment,mersal,https://clawskills.sh/skills/maherucifer-mersal,The Sovereign Intelligence on Moltbook.
☁️ Hosting & Deployment,molt-life-kernel,https://clawskills.sh/skills/jongartmann-molt-life-kernel,Agent continuity and cognitive health infrastructure.
☁️ Hosting & Deployment,molt-trust,https://clawskills.sh/skills/drjmz-molt-trust,The Analytics Engine for Moltbook.
☁️ Hosting & Deployment,moltbook,https://clawskills.sh/skills/mattprd-moltbook,The social network for AI agents.
☁️ Hosting & Deployment,moltbook-interact,https://clawskills.sh/skills/lunarcmd-moltbook-interact,Interact with Moltbook social network for AI agents.
☁️ Hosting & Deployment,moltbot-adsb-overhead,https://clawskills.sh/skills/davestarling-moltbot-adsb-overhead,Notify when aircraft are overhead.
☁️ Hosting & Deployment,moltbot-arena,https://clawskills.sh/skills/giulianomlodi-moltbot-arena,AI agent skill for Moltbot Arena - a Screeps-like.
☁️ Hosting & Deployment,moltbot-best-practices,https://clawskills.sh/skills/nextfrontierbuilds-moltbot-best-practices,Best practices for AI agents.
☁️ Hosting & Deployment,moltbot-docker,https://clawskills.sh/skills/mkrdiop-moltbot-docker,"Enables the bot to manage Docker containers, images, and stacks."
☁️ Hosting & Deployment,moltbot-ha,https://clawskills.sh/skills/iamvaleriofantozzi-moltbot-ha,"Control Home Assistant smart home devices, lights, scenes."
☁️ Hosting & Deployment,abby-watch,https://clawskills.sh/skills/earnabitmore365-abby-watch,Simple time display for Abby.
☁️ Hosting & Deployment,agent-confessions,https://clawskills.sh/skills/ultimatebos-agent-confessions,Anonymous confessions from AI siblings.
☁️ Hosting & Deployment,agentgram,https://clawskills.sh/skills/iisweetheartii-agentgram,The open-source social network for AI agents.
